ID Race,Race,ID Year,Year,Household Income by Race,Household Income by Race Moe,Geography,ID Geography,Slug Geography
8,"White Non-Hispanic",2017,"2017",84788,3624,"Mecklenburg County, NC","05000US37119","mecklenburg-county-nc"
8,"White Non-Hispanic",2017,"2017",71788,6822.999999999999,"Moore County, NC","05000US37125","moore-county-nc"
8,"White Non-Hispanic",2017,"2017",50460,8480,"Nash County, NC","05000US37127","nash-county-nc"
8,"White Non-Hispanic",2017,"2017",60457,3956.0000000000005,"New Hanover County, NC","05000US37129","new-hanover-county-nc"
8,"White Non-Hispanic",2017,"2017",53947,3483,"Onslow County, NC","05000US37133","onslow-county-nc"
8,"White Non-Hispanic",2017,"2017",76718,7779,"Orange County, NC","05000US37135","orange-county-nc"
8,"White Non-Hispanic",2017,"2017",58547,4756,"Pitt County, NC","05000US37147","pitt-county-nc"
8,"White Non-Hispanic",2017,"2017",46766,4117,"Randolph County, NC","05000US37151","randolph-county-nc"
8,"White Non-Hispanic",2017,"2017",44663,4739,"Robeson County, NC","05000US37155","robeson-county-nc"
8,"White Non-Hispanic",2017,"2017",51034,4588,"Rockingham County, NC","05000US37157","rockingham-county-nc"
8,"White Non-Hispanic",2017,"2017",50522,4192,"Rowan County, NC","05000US37159","rowan-county-nc"
8,"White Non-Hispanic",2017,"2017",41887,5939,"Rutherford County, NC","05000US37161","rutherford-county-nc"
8,"White Non-Hispanic",2017,"2017",44147,4725,"Surry County, NC","05000US37171","surry-county-nc"
8,"White Non-Hispanic",2017,"2017",80839,3744.0000000000005,"Union County, NC","05000US37179","union-county-nc"
8,"White Non-Hispanic",2017,"2017",90536,2369,"Wake County, NC","05000US37183","wake-county-nc"
8,"White Non-Hispanic",2017,"2017",54763,9318,"Wayne County, NC","05000US37191","wayne-county-nc"
8,"White Non-Hispanic",2017,"2017",41824,6519,"Wilkes County, NC","05000US37193","wilkes-county-nc"
8,"White Non-Hispanic",2017,"2017",55196,11640,"Wilson County, NC","05000US37195","wilson-county-nc"
9,"Hispanic",2017,"2017",46181,17749,"Alamance County, NC","05000US37001","alamance-county-nc"
9,"Hispanic",2017,"2017",53631,25500,"Brunswick County, NC","05000US37019","brunswick-county-nc"
9,"Hispanic",2017,"2017",38216,8125,"Buncombe County, NC","05000US37021","buncombe-county-nc"
9,"Hispanic",2017,"2017",29991,12168,"Burke County, NC","05000US37023","burke-county-nc"
9,"Hispanic",2017,"2017",47852,19555,"Cabarrus County, NC","05000US37025","cabarrus-county-nc"
9,"Hispanic",2017,"2017",17188,12986,"Caldwell County, NC","05000US37027","caldwell-county-nc"
9,"Hispanic",2017,"2017",24684,9395,"Carteret County, NC","05000US37031","carteret-county-nc"
9,"Hispanic",2017,"2017",36090,8611,"Catawba County, NC","05000US37035","catawba-county-nc"
9,"Hispanic",2017,"2017",30283,22958,"Chatham County, NC","05000US37037","chatham-county-nc"
9,"Hispanic",2017,"2017",42841,38566,"Cleveland County, NC","05000US37045","cleveland-county-nc"
9,"Hispanic",2017,"2017",42235,12191,"Craven County, NC","05000US37049","craven-county-nc"
9,"Hispanic",2017,"2017",38246,8203,"Cumberland County, NC","05000US37051","cumberland-county-nc"
9,"Hispanic",2017,"2017",22020,15153,"Davidson County, NC","05000US37057","davidson-county-nc"
9,"Hispanic",2017,"2017",40121,12642,"Durham County, NC","05000US37063","durham-county-nc"
9,"Hispanic",2017,"2017",36899,5675,"Forsyth County, NC","05000US37067","forsyth-county-nc"
9,"Hispanic",2017,"2017",31993,28414,"Franklin County, NC","05000US37069","franklin-county-nc"
9,"Hispanic",2017,"2017",40162,10943,"Gaston County, NC","05000US37071","gaston-county-nc"
9,"Hispanic",2017,"2017",43265,10637,"Guilford County, NC","05000US37081","guilford-county-nc"
9,"Hispanic",2017,"2017",46845,14129.000000000002,"Harnett County, NC","05000US37085","harnett-county-nc"
9,"Hispanic",2017,"2017",29433,20094,"Henderson County, NC","05000US37089","henderson-county-nc"
9,"Hispanic",2017,"2017",36241,8645,"Iredell County, NC","05000US37097","iredell-county-nc"
9,"Hispanic",2017,"2017",34605,10814,"Johnston County, NC","05000US37101","johnston-county-nc"
9,"Hispanic",2017,"2017",58049,28803,"Lincoln County, NC","05000US37109","lincoln-county-nc"
9,"Hispanic",2017,"2017",46912,3547,"Mecklenburg County, NC","05000US37119","mecklenburg-county-nc"
9,"Hispanic",2017,"2017",53119,35887,"Moore County, NC","05000US37125","moore-county-nc"
9,"Hispanic",2017,"2017",29440,12334,"Nash County, NC","05000US37127","nash-county-nc"
9,"Hispanic",2017,"2017",37583,21705,"New Hanover County, NC","05000US37129","new-hanover-county-nc"
9,"Hispanic",2017,"2017",48472,21000,"Onslow County, NC","05000US37133","onslow-county-nc"
9,"Hispanic",2017,"2017",63143,28957.999999999996,"Orange County, NC","05000US37135","orange-county-nc"
9,"Hispanic",2017,"2017",38154,32648,"Pitt County, NC","05000US37147","pitt-county-nc"
9,"Hispanic",2017,"2017",35478,9287,"Randolph County, NC","05000US37151","randolph-county-nc"
9,"Hispanic",2017,"2017",30662,2814,"Robeson County, NC","05000US37155","robeson-county-nc"
9,"Hispanic",2017,"2017",24651,16979,"Rockingham County, NC","05000US37157","rockingham-county-nc"
9,"Hispanic",2017,"2017",38454,14572.000000000002,"Rowan County, NC","05000US37159","rowan-county-nc"
9,"Hispanic",2017,"2017",23801,10477,"Surry County, NC","05000US37171","surry-county-nc"
9,"Hispanic",2017,"2017",66333,10301,"Union County, NC","05000US37179","union-county-nc"
9,"Hispanic",2017,"2017",50221,4322,"Wake County, NC","05000US37183","wake-county-nc"
9,"Hispanic",2017,"2017",29568,7428,"Wayne County, NC","05000US37191","wayne-county-nc"
9,"Hispanic",2017,"2017",36958,25321,"Wilson County, NC","05000US37195","wilson-county-nc"
0,"Total",2016,"2016",45100,2609,"Alamance County, NC","05000US37001","alamance-county-nc"
0,"Total",2016,"2016",50692,3689,"Brunswick County, NC","05000US37019","brunswick-county-nc"
0,"Total",2016,"2016",50685,1692.0000000000002,"Buncombe County, NC","05000US37021","buncombe-county-nc"
0,"Total",2016,"2016",40345,3323,"Burke County, NC","05000US37023","burke-county-nc"
0,"Total",2016,"2016",63386,4370,"Cabarrus County, NC","05000US37025","cabarrus-county-nc"
0,"Total",2016,"2016",36301,3557,"Caldwell County, NC","05000US37027","caldwell-county-nc"
0,"Total",2016,"2016",51206,4429,"Carteret County, NC","05000US37031","carteret-county-nc"
0,"Total",2016,"2016",48913,3680,"Catawba County, NC","05000US37035","catawba-county-nc"
0,"Total",2016,"2016",62961,5276,"Chatham County, NC","05000US37037","chatham-county-nc"
0,"Total",2016,"2016",36992,2520,"Cleveland County, NC","05000US37045","cleveland-county-nc"
0,"Total",2016,"2016",49938,2997,"Craven County, NC","05000US37049","craven-county-nc"
0,"Total",2016,"2016",45205,1921.9999999999998,"Cumberland County, NC","05000US37051","cumberland-county-nc"
0,"Total",2016,"2016",45678,2558,"Davidson County, NC","05000US37057","davidson-county-nc"
0,"Total",2016,"2016",53832,2167,"Durham County, NC","05000US37063","durham-county-nc"
0,"Total",2016,"2016",48271,2215,"Forsyth County, NC","05000US37067","forsyth-county-nc"
0,"Total",2016,"2016",48711,2615,"Gaston County, NC","05000US37071","gaston-county-nc"
0,"Total",2016,"2016",47262,1662,"Guilford County, NC","05000US37081","guilford-county-nc"
0,"Total",2016,"2016",51637,2500,"Harnett County, NC","05000US37085","harnett-county-nc"
0,"Total",2016,"2016",54963,3613,"Henderson County, NC","05000US37089","henderson-county-nc"
0,"Total",2016,"2016",55891,2898,"Iredell County, NC","05000US37097","iredell-county-nc"
0,"Total",2016,"2016",54719,3625,"Johnston County, NC","05000US37101","johnston-county-nc"
0,"Total",2016,"2016",49453,2505,"Lincoln County, NC","05000US37109","lincoln-county-nc"
0,"Total",2016,"2016",62978,2159,"Mecklenburg County, NC","05000US37119","mecklenburg-county-nc"
0,"Total",2016,"2016",52279,6246,"Moore County, NC","05000US37125","moore-county-nc"
0,"Total",2016,"2016",47902,3896.0000000000005,"Nash County, NC","05000US37127","nash-county-nc"
0,"Total",2016,"2016",50028,4305,"New Hanover County, NC","05000US37129","new-hanover-county-nc"
0,"Total",2016,"2016",47150,3554.9999999999995,"Onslow County, NC","05000US37133","onslow-county-nc"
0,"Total",2016,"2016",66423,5783,"Orange County, NC","05000US37135","orange-county-nc"
0,"Total",2016,"2016",46573,3483,"Pitt County, NC","05000US37147","pitt-county-nc"
0,"Total",2016,"2016",44836,5353,"Randolph County, NC","05000US37151","randolph-county-nc"
0,"Total",2016,"2016",34254,3090,"Robeson County, NC","05000US37155","robeson-county-nc"
0,"Total",2016,"2016",40985,2704,"Rockingham County, NC","05000US37157","rockingham-county-nc"
0,"Total",2016,"2016",48379,3024,"Rowan County, NC","05000US37159","rowan-county-nc"
0,"Total",2016,"2016",36121,6790.000000000001,"Rutherford County, NC","05000US37161","rutherford-county-nc"
0,"Total",2016,"2016",36802,3150,"Surry County, NC","05000US37171","surry-county-nc"
0,"Total",2016,"2016",71588,5417,"Union County, NC","05000US37179","union-county-nc"
0,"Total",2016,"2016",76097,2059,"Wake County, NC","05000US37183","wake-county-nc"
0,"Total",2016,"2016",41711,3830.0000000000005,"Wayne County, NC","05000US37191","wayne-county-nc"
0,"Total",2016,"2016",41332,4980,"Wilkes County, NC","05000US37193","wilkes-county-nc"
0,"Total",2016,"2016",39036,5608,"Wilson County, NC","05000US37195","wilson-county-nc"
1,"White",2016,"2016",51087,2441,"Alamance County, NC","05000US37001","alamance-county-nc"
1,"White",2016,"2016",52853,4272,"Brunswick County, NC","05000US37019","brunswick-county-nc"
1,"White",2016,"2016",51578,1837,"Buncombe County, NC","05000US37021","buncombe-county-nc"
1,"White",2016,"2016",40774,4009,"Burke County, NC","05000US37023","burke-county-nc"
1,"White",2016,"2016",68227,4785,"Cabarrus County, NC","05000US37025","cabarrus-county-nc"
1,"White",2016,"2016",38821,4137,"Caldwell County, NC","05000US37027","caldwell-county-nc"
1,"White",2016,"2016",52320,3289,"Carteret County, NC","05000US37031","carteret-county-nc"
1,"White",2016,"2016",50714,3536.0000000000005,"Catawba County, NC","05000US37035","catawba-county-nc"
1,"White",2016,"2016",72054,8279,"Chatham County, NC","05000US37037","chatham-county-nc"
1,"White",2016,"2016",40410,3501.0000000000005,"Cleveland County, NC","05000US37045","cleveland-county-nc"
1,"White",2016,"2016",54776,4625,"Craven County, NC","05000US37049","craven-county-nc"
1,"White",2016,"2016",50696,1744.9999999999998,"Cumberland County, NC","05000US37051","cumberland-county-nc"
1,"White",2016,"2016",48998,3195,"Davidson County, NC","05000US37057","davidson-county-nc"
1,"White",2016,"2016",67461,4050,"Durham County, NC","05000US37063","durham-county-nc"
1,"White",2016,"2016",57484,2467,"Forsyth County, NC","05000US37067","forsyth-county-nc"
1,"White",2016,"2016",51883,2817,"Gaston County, NC","05000US37071","gaston-county-nc"
1,"White",2016,"2016",57814,2651,"Guilford County, NC","05000US37081","guilford-county-nc"
1,"White",2016,"2016",58096,3821,"Harnett County, NC","05000US37085","harnett-county-nc"
1,"White",2016,"2016",54770,3645,"Henderson County, NC","05000US37089","henderson-county-nc"
1,"White",2016,"2016",58526,4289,"Iredell County, NC","05000US37097","iredell-county-nc"
1,"White",2016,"2016",56951,4987,"Johnston County, NC","05000US37101","johnston-county-nc"
1,"White",2016,"2016",50450,2515,"Lincoln County, NC","05000US37109","lincoln-county-nc"
1,"White",2016,"2016",76859,2044.0000000000002,"Mecklenburg County, NC","05000US37119","mecklenburg-county-nc"
1,"White",2016,"2016",55928,7603.000000000001,"Moore County, NC","05000US37125","moore-county-nc"
1,"White",2016,"2016",56474,5884,"Nash County, NC","05000US37127","nash-county-nc"
1,"White",2016,"2016",52217,3291,"New Hanover County, NC","05000US37129","new-hanover-county-nc"
1,"White",2016,"2016",50689,3872,"Onslow County, NC","05000US37133","onslow-county-nc"
1,"White",2016,"2016",68942,4737,"Orange County, NC","05000US37135","orange-county-nc"
1,"White",2016,"2016",57085,6222,"Pitt County, NC","05000US37147","pitt-county-nc"
1,"White",2016,"2016",48160,5327,"Randolph County, NC","05000US37151","randolph-county-nc"
1,"White",2016,"2016",37309,6108,"Robeson County, NC","05000US37155","robeson-county-nc"
1,"White",2016,"2016",42851,3878,"Rockingham County, NC","05000US37157","rockingham-county-nc"
1,"White",2016,"2016",51415,4362,"Rowan County, NC","05000US37159","rowan-county-nc"
1,"White",2016,"2016",39587,5445,"Rutherford County, NC","05000US37161","rutherford-county-nc"
1,"White",2016,"2016",37645,3760,"Surry County, NC","05000US37171","surry-county-nc"
1,"White",2016,"2016",73796,3984,"Union County, NC","05000US37179","union-county-nc"
1,"White",2016,"2016",84906,3151,"Wake County, NC","05000US37183","wake-county-nc"
1,"White",2016,"2016",47981,5608,"Wayne County, NC","05000US37191","wayne-county-nc"
1,"White",2016,"2016",40613,5044,"Wilkes County, NC","05000US37193","wilkes-county-nc"
1,"White",2016,"2016",59330,8107,"Wilson County, NC","05000US37195","wilson-county-nc"
2,"Black",2016,"2016",35255,7784.999999999999,"Alamance County, NC","05000US37001","alamance-county-nc"
2,"Black",2016,"2016",25113,10686,"Brunswick County, NC","05000US37019","brunswick-county-nc"
2,"Black",2016,"2016",32577,8393,"Buncombe County, NC","05000US37021","buncombe-county-nc"
2,"Black",2016,"2016",40042,18990,"Burke County, NC","05000US37023","burke-county-nc"
2,"Black",2016,"2016",52703,4974,"Cabarrus County, NC","05000US37025","cabarrus-county-nc"
2,"Black",2016,"2016",21513,1696.9999999999998,"Caldwell County, NC","05000US37027","caldwell-county-nc"
2,"Black",2016,"2016",32475,30052.000000000004,"Carteret County, NC","05000US37031","carteret-county-nc"
2,"Black",2016,"2016",36834,5934,"Catawba County, NC","05000US37035","catawba-county-nc"
2,"Black",2016,"2016",24918,13349,"Chatham County, NC","05000US37037","chatham-county-nc"
2,"Black",2016,"2016",25188,6726,"Cleveland County, NC","05000US37045","cleveland-county-nc"
2,"Black",2016,"2016",28990,14282,"Craven County, NC","05000US37049","craven-county-nc"
2,"Black",2016,"2016",37001,3731,"Cumberland County, NC","05000US37051","cumberland-county-nc"
2,"Black",2016,"2016",22131,5531,"Davidson County, NC","05000US37057","davidson-county-nc"
2,"Black",2016,"2016",40912,1752,"Durham County, NC","05000US37063","durham-county-nc"
2,"Black",2016,"2016",31192,1666,"Forsyth County, NC","05000US37067","forsyth-county-nc"
2,"Black",2016,"2016",31239,3823,"Gaston County, NC","05000US37071","gaston-county-nc"
2,"Black",2016,"2016",33004,2686,"Guilford County, NC","05000US37081","guilford-county-nc"
2,"Black",2016,"2016",32325,6164,"Harnett County, NC","05000US37085","harnett-county-nc"
2,"Black",2016,"2016",57165,7869,"Henderson County, NC","05000US37089","henderson-county-nc"
2,"Black",2016,"2016",35401,13131,"Iredell County, NC","05000US37097","iredell-county-nc"
2,"Black",2016,"2016",40931,4609,"Johnston County, NC","05000US37101","johnston-county-nc"
2,"Black",2016,"2016",46006,2445,"Mecklenburg County, NC","05000US37119","mecklenburg-county-nc"
2,"Black",2016,"2016",36864,12202,"Moore County, NC","05000US37125","moore-county-nc"
2,"Black",2016,"2016",35116,6920.000000000001,"Nash County, NC","05000US37127","nash-county-nc"
2,"Black",2016,"2016",23072,3787,"New Hanover County, NC","05000US37129","new-hanover-county-nc"
2,"Black",2016,"2016",39802,9745,"Onslow County, NC","05000US37133","onslow-county-nc"
2,"Black",2016,"2016",43555,16447,"Orange County, NC","05000US37135","orange-county-nc"
2,"Black",2016,"2016",35471,5161,"Pitt County, NC","05000US37147","pitt-county-nc"
2,"Black",2016,"2016",40737,15165,"Randolph County, NC","05000US37151","randolph-county-nc"
2,"Black",2016,"2016",31563,3482,"Robeson County, NC","05000US37155","robeson-county-nc"
2,"Black",2016,"2016",28488,5776,"Rockingham County, NC","05000US37157","rockingham-county-nc"
2,"Black",2016,"2016",40153,9903,"Rowan County, NC","05000US37159","rowan-county-nc"
2,"Black",2016,"2016",17361,4455,"Rutherford County, NC","05000US37161","rutherford-county-nc"
2,"Black",2016,"2016",32422,11388,"Surry County, NC","05000US37171","surry-county-nc"
2,"Black",2016,"2016",49810,9566,"Union County, NC","05000US37179","union-county-nc"
2,"Black",2016,"2016",51250,2083,"Wake County, NC","05000US37183","wake-county-nc"
2,"Black",2016,"2016",27120,4942,"Wayne County, NC","05000US37191","wayne-county-nc"
2,"Black",2016,"2016",58385,10564,"Wilkes County, NC","05000US37193","wilkes-county-nc"
2,"Black",2016,"2016",28085,5433,"Wilson County, NC","05000US37195","wilson-county-nc"
3,"Native American",2016,"2016",62553,19689,"Brunswick County, NC","05000US37019","brunswick-county-nc"
3,"Native American",2016,"2016",22719,17156,"Caldwell County, NC","05000US37027","caldwell-county-nc"
3,"Native American",2016,"2016",110695,94975,"Catawba County, NC","05000US37035","catawba-county-nc"
3,"Native American",2016,"2016",68589,40923,"Craven County, NC","05000US37049","craven-county-nc"
3,"Native American",2016,"2016",43590,18721,"Cumberland County, NC","05000US37051","cumberland-county-nc"
3,"Native American",2016,"2016",76160,30636,"Durham County, NC","05000US37063","durham-county-nc"
3,"Native American",2016,"2016",29385,16859,"Forsyth County, NC","05000US37067","forsyth-county-nc"
3,"Native American",2016,"2016",60853,31896.000000000004,"Gaston County, NC","05000US37071","gaston-county-nc"
3,"Native American",2016,"2016",22466,18359,"Guilford County, NC","05000US37081","guilford-county-nc"
3,"Native American",2016,"2016",60405,46921,"Harnett County, NC","05000US37085","harnett-county-nc"
3,"Native American",2016,"2016",70771,49157,"Orange County, NC","05000US37135","orange-county-nc"
